race_date,race_city,race_no,result,horse_name,horse_accessories,horse_age,horse_sex,horse_origin,horse_sire,horse_dam,hors_broodmare_sire,jockey_weight,jockey_name,horse_owner,horse_trainer,horse_win_value,Horse_starting_box_no,horse_rate,horse_race_degree_seconds
2024-01-16,Adana,3,8,GARDIROP FUAT,KG SK,3,m,NATHANIEL (IRE)- RAVENSBURG (GB) / RAVEN'S PASS (USA),nathaniel (ire),ravensburg (gb),RAVEN'S PASS (USA),58,vedat abi̇ş,AKANAY MIRIZ,emi̇n karataş,2.35,8,0,136.07
2024-01-16,Adana,3,9,DORICLEA,KG DB SK,3,f,RUN AWAY AND HIDE (USA)- FAIRY QUEEN / VICTORY GALLOP (CAN),run away and hide (usa),fairy queen,VICTORY GALLOP (CAN),56,ercan çankaya,ÖMER HALİM AYDIN,mehmet arslan,54.35,2,29,136.76
2024-01-16,Adana,4,1,FREJYA,KG K DB,3,f,APPROVE (IRE)- MAVİ KIZ / WIN RIVER WIN (USA),approve (ire),mavi̇ kiz,WIN RIVER WIN (USA),57,furkan çeti̇n,MEHMET NUR KILINÇ,mehmet şefi̇k kilinç,4.5,5,56,126.44
2024-01-16,Adana,4,2,ASİL AZRA,KG K DB,3,f,MYBOYCHARLIE (IRE)- ARSUZ / ALWAYS A CLASSIC (CAN),myboycharlie (ire),arsuz,ALWAYS A CLASSIC (CAN),58,mehmet nuri̇ sunkar,AKIN ULUSOY,cumali̇ karataş,20.35,6,51,127.4
2024-01-16,Adana,4,3,PHALANX PIKE,K,3,f,PACO BOY (IRE)- GOLD DROPS / DR FONG (USA),paco boy (ire),gold drops,DR FONG (USA),58,ercan çankaya,ÖMERCAN EROĞLU,savaş demi̇r,9.15,1,43,127.42
2024-01-16,Adana,4,4,ALAGİDİN,KG DB SK,3,f,HALICARNASSUS (IRE)- AZUMİ / SRI PEKAN (USA),halicarnassus (ire),azumi̇,SRI PEKAN (USA),55,fesi̇h çeti̇nbaş,MEHMET ÖZKAN,yunus tuncay,42.25,3,38,127.43
2024-01-16,Adana,4,5,QUEEN PROTEO,K DB SKG,3,f,TOROK (IRE)- KEYFE DEĞER / STRIKE THE GOLD (USA),torok (ire),keyfe değer,STRIKE THE GOLD (USA),58,mehmet akyavuz,MUZAFFER BUĞDAYCI,şefi̇k aydemi̇r,6.05,8,44,127.9
2024-01-16,Adana,4,6,ROSMERTA,K DB,3,f,DAREDEVIL (USA)- SONG BIRD / LION HEART (USA),daredevil (usa),song bird,LION HEART (USA),54,fati̇h sultan mehmet sansar,AYTEN FİDAN,bahar gök,29.6,2,46,129.53
2024-01-16,Adana,4,7,POINT OF INFINITY,DB,3,f,SUPER SAVER (USA)- SAHARA SKY / DEHERE (USA),super saver (usa),sahara sky,DEHERE (USA),58,mehmet sali̇h çeli̇k,İSMAİL HADİOĞLU,bünyami̇n polat,1.55,4,52,131.12
2024-01-16,Adana,4,8,MY BEAUTY,SK,3,f,TOROK (IRE)- AYŞIN SULTAN / YONAGUSKA (USA),torok (ire),ayşin sultan,YONAGUSKA (USA),55,mustafa kemal kumbasar,İBRAHİM HALİL DEMİR,ali̇ güllü,41.1,7,33,143.78
2024-01-16,Adana,4,9,RUN BORN,KG K DB,3,f,RUN AWAY AND HIDE (USA)- AIR BORN / STRIKE THE GOLD (USA),run away and hide (usa),air born,STRIKE THE GOLD (USA),58,kadi̇r demi̇rel,AHMET KILIÇCIOĞLU,yakup mi̇sdi̇k,15.3,9,48,145.68
2024-01-16,Adana,5,1,HEDBE,KG SK,7,m,BERKSOY- DİZİ / KÖKMENHAN,berksoy,di̇zi̇,KÖKMENHAN,55,hişman çi̇zi̇k,HİKMET ÇELİK,vedat önder,1.85,5,94,97.29
2024-01-16,Adana,5,2,PİŞMAN AĞA,KG K,5,m,KOPUZ- KAMERLİN / RİKARDO,kopuz,kamerli̇n,RİKARDO,55,vedat abi̇ş,MURAT ARSLAN,mehmet arslan,4.65,6,90,97.52
2024-01-16,Adana,5,3,BAY TOSUNOĞLU,KG K DB,5,m,UÇANOĞLU- ARTVİNLİ / HABERBATUR,uçanoğlu,artvi̇nli̇,HABERBATUR,55,müslüm çeli̇k,SEVGİ TOSUNOĞLU,cumali̇ karataş,9.45,4,95,97.94
2024-01-16,Adana,5,4,BORDOMAVİ,KG SK,6,m,ALTAHA- ZEUGMA / EMAEL (PL),altaha,zeugma,EMAEL (PL),55,mert gökalp arslan,MEHMET YILDIZ,hi̇kmet turan,10.8,8,96,98.34
2024-01-16,Adana,5,5,TUNÇDAĞ,KG DB SK,6,m,ÖZDURAN- RAZİYE / ALBATUR,özduran,razi̇ye,ALBATUR,55,mehmet akyavuz,İBRAHİM HAKKI BOYRAZ,murat altin,8.4,7,94,98.44
2024-01-16,Adana,5,6,TUMBUL ÇİÇEĞİ,KG DB SK,8,f,KAIZBERT (RU)- TUMBUL FATOŞ / BEYEFENDİ,kaizbert (ru),tumbul fatoş,BEYEFENDİ,53,mehmet sali̇h çeli̇k,REŞİT TUMBUL,servet doğan,5.95,1,98,98.55
2024-01-16,Adana,5,7,GÖLALAN,KG K GKR,6,m,TAMERİNOĞLU- KIZILGÜL / AĞA KARACA,tameri̇noğlu,kizilgül,AĞA KARACA,55,ercan çankaya,EROL YÜCEL,adem güven,13.4,3,94,103.08
2024-01-16,Adana,5,8,DENİZ ŞÖVALYESİ,KG K,6,m,GELİBOLU- MANİTA / BERKSOY,geli̇bolu,mani̇ta,BERKSOY,55,mustafa kemal kumbasar,ABDULLAH BALKU,adem güven,34.35,2,96,104.06
2024-01-16,Adana,6,1,ANADOLU EDASI,DB SK,5,f,MENDIP (USA)- SHE MOLF / LION HEART (USA),mendip (usa),she molf,LION HEART (USA),58,fesi̇h çeti̇nbaş,FEHMİ İLERİ,uğur daşci,3.5,4,70,89.3
2024-01-16,Adana,6,2,GÜL MATRA,KG K,8,f,KANEKO- ARSUZ / ALWAYS A CLASSIC (CAN),kaneko,arsuz,ALWAYS A CLASSIC (CAN),57,sami̇ kaplan,MAHMUT KARAKEÇİ,mehmet ali̇ subay,2.5,5,76,89.31
2024-01-16,Adana,6,3,GETTO,SKG SK,4,f,LION HEART (USA)- BEST OF ANGEL / GIACOMO (USA),lion heart (usa),best of angel,GIACOMO (USA),58,ercan çankaya,ALİ RIZA KÖSEALİ,serhat polat,7.05,6,64,89.44
2024-01-16,Adana,6,4,ALATA,KG K,7,f,AGRESIVO (USA)- ERAİSER / SHINING STEEL (GB),agresivo (usa),erai̇ser,SHINING STEEL (GB),56,müslüm çeli̇k,ALİ RIZA PAKSOY,mehmet yildirim,3.7,8,65,89.84
2024-01-16,Adana,6,5,KIMONO,KG DB SK,4,f,KULOĞLU- RAIN GODDESS / GREEN GÖNEN,kuloğlu,rain goddess,GREEN GÖNEN,58,ahmet arslan,MUSTAFA ARSLAN,yeli̇z baysal,16.9,3,58,90.01
2024-01-16,Adana,6,6,CHRINGOMA,KG K,4,f,LION HEART (USA)- VICTORYS DREAM / LOCKTON (GB),lion heart (usa),victorys dream,LOCKTON (GB),55,mehmet keski̇n,AHMET KILIÇCIOĞLU,yakup mi̇sdi̇k,17.5,9,38,90.06
2024-01-16,Adana,6,7,CÜLÜK,K DB ÖG,6,f,APPROVE (IRE)- ASIA STAR / SOVIET STAR (USA),approve (ire),asia star,SOVIET STAR (USA),56,mert ali̇ solmaz,SEDAT YILDIRIM,emi̇n karataş,11.7,7,55,91.81
2024-01-16,Adana,6,8,MERRY MOON,KG K DB,4,f,GENERAL QUARTERS (USA)- I NEED A HERO / YONAGUSKA (USA),general quarters (usa),i need a hero,YONAGUSKA (USA),51,murat akdağ,MUSTAFA TUNCAY,yunus tuncay,53.15,2,29,92.87
2024-01-16,Adana,6,9,ANADOLU ALEVİ,DB SKG SK,4,f,BOSPORUS (IRE)- CHILL OUT / DAI JIN (GB),bosporus (ire),chill out,DAI JIN (GB),55,mert gökalp arslan,ALİ GÜLLÜ,ali̇ güllü,38.8,1,30,94.14
2024-01-16,Adana,7,1,ŞERDİL,K,3,m,ABJAR ACADEMY- FAIRY TALE / MOUNTAIN CAT (USA),abjar academy,fairy tale,MOUNTAIN CAT (USA),58,mehmet akyavuz,FAİK SEDAT DAĞYUDAN,mehmet korkmaz,3.05,9,34,125.66
2024-01-16,Adana,7,2,PALM ANGEL,K DB,3,f,ABBAS YOLCU- LADY LAURA / EAGLE EYED (USA),abbas yolcu,lady laura,EAGLE EYED (USA),56,ercan çankaya,SENEM GÖZEL,savaş demi̇r,14.35,2,36,126.75
2024-01-16,Adana,7,3,STASERA,KG DB,3,f,CATAPULT (USA)- SUBIRA (GER) / HIGH CHAPARRAL (IRE),catapult (usa),subira (ger),HIGH CHAPARRAL (IRE),56,vedat abi̇ş,LEVENT SARIKAYA,savaş gürkan,3.35,6,30,126.76
2024-01-16,Adana,7,4,LE ROI DANSE,DB SK,3,m,PAPA CLEM (USA)- TO BE BY YOUR SIDE / MOUNTAIN CAT (USA),papa clem (usa),to be by your side,MOUNTAIN CAT (USA),58,müslüm çeli̇k,GÖKAY ENGİN KARAÇALTI,taner türkmen,3.1,5,0,127.17
2024-01-16,Adana,7,5,BOUCHERON,DB SKG SK,3,m,ABBAS YOLCU- LIFETIME / KURTINIADIS (IRE),abbas yolcu,lifetime,KURTINIADIS (IRE),58,fesi̇h çeti̇nbaş,ÖMERCAN EROĞLU,savaş demi̇r,5.0,3,38,127.42
2024-01-16,Adana,7,6,SEVİNÇLİ,DB SKG SK,3,m,GÜNGÖR BABA- ESCLARMONDE (IRE) / IN THE WINGS (GB),güngör baba,esclarmonde (ire),IN THE WINGS (GB),54,şeyhmus gezgi̇nci̇,TAHİR ŞİMŞEK,resul kaya,27.95,8,22,129.03
2024-01-16,Adana,7,7,KING MALKOÇ,KG K,3,m,AUTHORIZED (IRE)- TROPICAL THUNDER / OKAWANGO (USA),authorized (ire),tropical thunder,OKAWANGO (USA),56,kadi̇r demi̇rel,MEHMET CAHİT MALKOÇ,muzaffer kiliçseren,38.45,7,21,129.24
2024-01-16,Adana,7,8,KADİM,KG SK,3,m,BODEMEISTER (USA)- NAIROBI / HALICARNASSUS (IRE),bodemeister (usa),nairobi,HALICARNASSUS (IRE),58,mert gökalp arslan,ALİ UÇAK,emi̇n karataş,21.15,4,0,130.47
2024-01-16,Adana,7,9,UMUDUM SENSİN,DB SKG SK,3,f,ARMONDO- TEMPO RISING / BOSPORUS (IRE),armondo,tempo rising,BOSPORUS (IRE),56,burhan kilinç,AHMET BABACAN,mahmut peki̇n,71.95,1,16,137.79
2024-01-16,Antalya,1,1,ÇAKIRGÖZLÜM,KG K DB,4,f,SARRAF- DİZDAR YILDIZI / DAĞHANBEY,sarraf,di̇zdar yildizi,DAĞHANBEY,56,velat demi̇r,KUTBETTİN SAÇAN,kenan korkmaz,3.1,9,33,82.29
2024-01-16,Antalya,1,2,SAHİLKIZI,KG K DB,4,f,YÜREKKAYA- CEMREKAYA / PEGASUS,yürekkaya,cemrekaya,PEGASUS,52,eren dursun ökten,MEHMET BAYDAN,sali̇h baydan,21.3,1,27,82.57
2024-01-16,Antalya,1,3,ADA KIZ,KG SK,4,f,SARRAF- ENDAM / SÜLO,sarraf,endam,SÜLO,56,erkan tunç,BEŞİR KAYA,hamza kaya,41.5,2,14,82.89
2024-01-16,Antalya,1,4,GÖKOĞLUM,KG DB SK,4,m,TRANSİT- GÖKHİLAL / YAVUZCA,transi̇t,gökhi̇lal,YAVUZCA,56,cemal paso,ALİ PASO,sali̇h baydan,5.1,3,31,83.36
2024-01-16,Antalya,1,5,QUATRO,KG SK,4,m,ÖZGÜNHAN- PÜRNEŞE / GÜNTAY,özgünhan,pürneşe,GÜNTAY,58,si̇nan özen,ERKUT ŞAHİN,fethi̇ ahmet yeşi̇lbudak,6.05,6,0,83.42
2024-01-16,Antalya,1,6,KARACA HATUN,KG K DB,4,f,SAADIN GÜCÜ- KOŞKIZ / ALTAHA,saadin gücü,koşkiz,ALTAHA,54,sadik altay,AHMET YEŞİLDAĞ,doğan alceylan,12.75,5,34,83.52
2024-01-16,Antalya,1,7,SON AKTAŞ,SKG SK,4,m,AKTAŞOĞLU- ARATHANIM / ARATBEY,aktaşoğlu,arathanim,ARATBEY,58,gökhan yildiz,ADEM AKTAŞ,mert korkmaz,8.55,10,30,84.0
2024-01-16,Antalya,1,8,BEŞİRAĞA,SKG SK,4,m,GÜLBEŞİR- ÇÖLSERABI / NAVARON,gülbeşi̇r,çölserabi,NAVARON,58,tolga yildiz,İBRAHİM KAYA,hamza kaya,37.35,8,15,84.74
2024-01-16,Antalya,1,10,KIZILINKIZI,KG K,4,f,HİSARBEY- ALAKIZ / SARUHANAĞA,hi̇sarbey,alakiz,SARUHANAĞA,54,serkan yildiz,EREN AKBULUT,meti̇n yüksel akkeyi̇k,10.95,7,0,88.52
2024-01-16,Antalya,2,1,KARA KORSAN,KG,4,m,ÖZHABER- CENNET KUŞU / BİLGİN,özhaber,cennet kuşu,BİLGİN,56,uğur temur,MAZLUM TURAN,aydin demi̇rkiran,8.35,1,40,91.25
2024-01-16,Antalya,2,2,GÖZÜMÜZAYDIN,DB SKG SK,4,m,ULUER- BERKSAR / BANAZBEY,uluer,berksar,BANAZBEY,58,i̇smai̇l yildirim,HAKKI GÜLAL,adnan polat,1.8,7,48,91.8
2024-01-16,Antalya,2,3,ZEYTİN TAY,KG SK,4,f,GÜRGÖKÇE- BAHTİSER / ÖZGÜN,gürgökçe,bahti̇ser,ÖZGÜN,51,eren dursun ökten,MUHANNAD DARAVSHA,deni̇z altin,18.55,4,36,92.05
2024-01-16,Antalya,2,4,YENGİZ,DB,4,f,KOPUZ- TUŞ KİLİDİ / ASALBEY,kopuz,tuş ki̇li̇di̇,ASALBEY,53,sadik altay,MURAT ARSLAN,çeti̇n arslan,7.3,2,37,92.14
2024-01-16,Antalya,2,5,YAŞARSERAP,KG SK,4,f,KAYAYÜREKLİ- GÜNLÜK GÜNEŞLİK / GÜNTAY,kayayürekli̇,günlük güneşli̇k,GÜNTAY,58,erhan aktuğ,YUNUS KARAKOÇ,bayram kocakaya,3.0,5,44,92.61
2024-01-16,Antalya,2,6,OZANKAYA,KG DB SK,4,m,GÜNCANHAN- KIZILTAN / DAĞHANBEY,güncanhan,kiziltan,DAĞHANBEY,56,gökhan yildiz,AHMET KAYA,mert korkmaz,8.7,3,40,96.01
2024-01-16,Antalya,2,7,GÖKÇEKURT,DB SKG SK,4,f,KURTEL- GÖKÇEADA / EMAEL (PL),kurtel,gökçeada,EMAEL (PL),52,cemal paso,BEŞİR KAYA,hamza kaya,44.15,6,34,103.77
2024-01-16,Antalya,3,1,OTTOWA,K ÖG,3,m,JUNGLE MAN- HAMARAT / UNACCOUNTED FOR (USA),jungle man,hamarat,UNACCOUNTED FOR (USA),54,uğur temur,TAYRAL TUTUMLU,batuhan turgul,1.4,5,53,87.98
2024-01-16,Antalya,3,3,Mİ PRİNCESA ŞÜKRAN,KG SK,3,f,TRAPPE SHOT (USA)- HEAVENS HELP (USA) / ROYAL ACADEMY (USA),trappe shot (usa),heavens help (usa),ROYAL ACADEMY (USA),52,ali̇ yildiz,GÜLİZAR YANIK,ozan bulut,4.0,2,62,89.49
2024-01-16,Antalya,3,4,BABA RÜSTEM,DB SKG SK,3,m,ABBAS YOLCU- LADY MARIA / OCEAN BLUE,abbas yolcu,lady maria,OCEAN BLUE,55,si̇nan özen,MUSTAFA ERGÜR,erhan yusuf i̇yi̇döner,17.3,4,41,91.21
2024-01-16,Antalya,3,5,BURLESQUE,SK,3,f,TOCCET (USA)- WOLF OF WIND / FANTASTIC FELLOW (USA),toccet (usa),wolf of wind,FANTASTIC FELLOW (USA),52,erkan tunç,AHMET GÜZELOCAK,batuhan turgul,28.7,3,39,93.77
2024-01-16,Antalya,4,1,GÜRBOĞA,KG DB SK,6,m,KAIZBERT (RU)- ELİFKIZ / DEVİRHAN,kaizbert (ru),eli̇fkiz,DEVİRHAN,58,erkan tunç,ABDURRAHMAN POLAT,mert korkmaz,11.15,8,65,145.4
2024-01-16,Antalya,4,2,GELİBOLU RÜZGARI,DB SK,6,f,GELİBOLU- RIHAN / KOŞANEFE,geli̇bolu,rihan,KOŞANEFE,61,i̇smai̇l yildirim,DORUK SÖKMEN,hamza kaya,8.2,6,75,145.41
2024-01-16,Antalya,4,3,SONEMİR,none,10,m,ZENGİNOĞLU- ÖTİKEN / SERHANBEY,zengi̇noğlu,öti̇ken,SERHANBEY,56,muhammed mi̇r bi̇lgi̇n,BESİRE GÜNDÜZELİ,doğan alceylan,4.95,7,61,145.74
2024-01-16,Antalya,4,4,HÜRADAM,KG DB SK,10,m,ALTAHA- ŞİFA / ALBATUR,altaha,şi̇fa,ALBATUR,50,cemal paso,SELHATTİN KURT,i̇brahi̇m sayis,45.35,9,40,146.0
2024-01-16,Antalya,4,5,TAŞUCU,none,4,m,BABA MEVLÜT- KIZLARKIZI / SAVA,baba mevlüt,kizlarkizi,SAVA,50,onur atmaca,ERDEM BEKMEZCİ,yusuf yildiz,4.85,2,56,146.2
2024-01-16,Antalya,4,6,DELİ YILDIRIM,KG DB SK,5,m,TURBO- DİLSOY / SERGEN,turbo,di̇lsoy,SERGEN,58,nuretti̇n şen,FERİT SARAK,ulvi̇ yoğurtcu,4.2,1,65,146.21
2024-01-16,Antalya,4,7,DEMİRER,KG SK,5,m,ÖZHABER- ERDEMLİ / DEMİRKAZIK,özhaber,erdemli̇,DEMİRKAZIK,58,sadik altay,TUĞBAN İZZET AKSOY,sefa arslan,3.2,3,69,146.46
2024-01-16,Antalya,4,8,SERHAT FIRTINASI,KG DB,6,m,ÖZHABER- TURFETÜNNUR.31 / SADUN,özhaber,turfetünnur.31,SADUN,54,ali̇ yildiz,ERDEM KÖZLEME,tuncay turan,12.85,4,58,147.68
2024-01-16,Antalya,4,9,MİKİBO,KG DB SK,5,m,ŞİMŞEĞİNOĞLU- SENİ SEVİYORUM / SAVABEY,şi̇mşeği̇noğlu,seni̇ sevi̇yorum,SAVABEY,50,eren dursun ökten,ÖMER ALTIN,sali̇h baydan,28.85,5,32,150.12
2024-01-16,Antalya,4,10,BEYHUDE,KG K GKR,5,m,AYABAKAN- BESTEN / TAMERİNOĞLU,ayabakan,besten,TAMERİNOĞLU,50,i̇smai̇l di̇nar,BORA GÖVEREN,murat aydoğdi̇,26.35,10,35,151.94
2024-01-16,Antalya,5,1,ADAPINAR,KG K,4,f,GÜRGÖKÇE- MALTA KÖŞKÜ / ÖZGÜNHAN,gürgökçe,malta köşkü,ÖZGÜNHAN,57,eren dursun ökten,MUHANNAD DARAVSHA,deni̇z altin,3.15,3,40,80.25
2024-01-16,Antalya,5,2,KAKULE,KG K,4,f,GELİBOLU- NAZLINUR / ŞÖVALYE,geli̇bolu,nazlinur,ŞÖVALYE,54,serkan yildiz,ARZU KEMİKOĞULLARI,aykut ecevi̇t baş,15.8,1,30,80.76
2024-01-16,Antalya,5,3,HIÇGIDIK,K DB,4,f,KAFKASLIEFSANESİ- ÖZTÜTEN / ZENGİNOĞLU,kafkasliefsanesi̇,öztüten,ZENGİNOĞLU,54,cemal paso,AHMET KAYA,hamza kaya,24.5,5,26,80.94
2024-01-16,Antalya,5,4,AZAPKAPI,KG DB,4,m,TURBO- KADRUŞ / CAŞ,turbo,kadruş,CAŞ,58,ayhan kurşun,CEM ÖZBELGE,i̇brahi̇m temel,2.2,11,0,81.05
2024-01-16,Antalya,5,5,YEŞİL VADİ,KG SK,4,f,TAMERİNOĞLU- ÖZBEYZA / TURBO,tameri̇noğlu,özbeyza,TURBO,56,mehmet kaya,SELİM KAYA,hamza kaya,9.35,7,21,81.26
2024-01-16,Antalya,5,6,YILDIZ HANIM,K,4,f,GÜNTAY- ERVA SULTAN / ÖZHABER,güntay,erva sultan,ÖZHABER,52,meli̇h taşkin,ADİLE KAYA,hamza kaya,96.45,8,12,82.36
2024-01-16,Antalya,5,7,BÜYÜK TUFAN,DB SKG SK,4,m,TURBO- UZUN TUĞBA / DEMİRKAZIK,turbo,uzun tuğba,DEMİRKAZIK,58,mahsun demi̇rbaş,AHMET AKBULUT,aydin demi̇rkiran,49.45,10,14,82.36
2024-01-16,Antalya,5,9,BOSS,KG DB SK,4,m,CANKARDEŞLER- ELBİ / HABERBATUR,cankardeşler,elbi̇,HABERBATUR,58,tolga yildiz,MAHMUT BİLGİÇ,ozan bulut,4.1,4,0,83.82
2024-01-16,Antalya,5,10,SEMİHAN,DB SKG,4,m,ÖZGÜNHAN- HANLARKIZI / TURBO,özgünhan,hanlarkizi,TURBO,58,eray çi̇zi̇k,HAKKI GÜLAL,adnan polat,20.1,9,17,83.9
2024-01-16,Antalya,5,11,KINALI YÖRÜK,KG DB SK,4,f,HABERKAN- SEVİLAY / JOKER,haberkan,sevi̇lay,JOKER,56,ni̇hat baydan,ADİLE ERDOĞAN,sali̇h baydan,62.5,2,18,84.07
2024-01-16,Antalya,6,1,BEDESTAN,DB SK BB,7,m,APPROVE (IRE)- FOREST EDITION (IRE) / PIVOTAL (GB),approve (ire),forest edition (ire),PIVOTAL (GB),53,serkan yildiz,VEHBİ HAKAN KELEŞ,sabi̇t eren,1.95,9,95,71.63
2024-01-16,Antalya,6,2,MELİNA HANIM,DB SK BB,7,f,APPROVE (IRE)- SANDY / HURRICANE RUN (IRE),approve (ire),sandy,HURRICANE RUN (IRE),56,mehmet kaya,AHMET ALTIN,turgay doğan,7.85,2,81,71.88
2024-01-16,Antalya,6,3,MARCUS,DB SKG SK,4,m,DARIYAN (FR)- INTARSIA (GER) / PENTIRE (GB),dariyan (fr),intarsia (ger),PENTIRE (GB),55,velat demi̇r,MUSTAFA ARSLAN,tuncay turan,31.15,4,59,71.94
2024-01-16,Antalya,6,4,FULL THROTTLE,K,7,m,MENDIP (USA)- CURE NOTICE / SRI PEKAN (USA),mendip (usa),cure notice,SRI PEKAN (USA),55,muhammed mi̇r bi̇lgi̇n,ERGİN DEMİR,ozan bulut,2.65,1,94,72.09
2024-01-16,Antalya,6,5,KEEN EYE,K DB,4,m,SIDNEY'S CANDY (USA)- PLUS VALUE (USA) / EXCHANGE RATE (USA),sidney's candy (usa),plus value (usa),EXCHANGE RATE (USA),54,erhan aktuğ,NİMET ARİF KURTEL,arslan bi̇rdal,11.9,8,57,72.26
2024-01-16,Antalya,6,6,SERİDAY,DB SK,5,f,VICTORY GALLOP (CAN)- STEEL CAT / MOUNTAIN CAT (USA),victory gallop (can),steel cat,MOUNTAIN CAT (USA),53,burak akçay,BERKAN HÜSEYİN ARSLAN,ömer faruk tan,32.65,7,64,72.6
2024-01-16,Antalya,6,7,KING BORA,DB SKG SK,5,m,JUSTENUFFHUMOR (USA)- WEST OF GIRL / UNACCOUNTED FOR (USA),justenuffhumor (usa),west of girl,UNACCOUNTED FOR (USA),55,sercan tirpan,MEHMET DEMİRKOL,yasemi̇n karaküçük,38.05,5,67,72.71
2024-01-16,Antalya,6,8,THE KHAN,none,4,m,HAKKAR- ROYAL GARDEN / ROYAL ABJAR (USA),hakkar,royal garden,ROYAL ABJAR (USA),54,gökhan yildiz,MURAT ERSİN ŞEREMETOĞLU,murat akalin,88.8,3,0,73.94
2024-01-16,Antalya,6,9,BY NUSRET,K DB,6,m,TOCCET (USA)- RIVER GLITTER / GALETTO (FR),toccet (usa),river glitter,GALETTO (FR),55,ali̇ yildiz,MUSTAFA ADALAR,murat akalin,7.1,6,76,92.58
2024-01-16,Antalya,7,1,KAPRİZ,KG DB SK,5,m,KAIZBERT (RU)- DİLACAN / DRUID (PL),kaizbert (ru),di̇lacan,DRUID (PL),55,ayhan kurşun,SERMET GİRİŞKEN,erhan diblen,1.3,5,110,104.6
2024-01-16,Antalya,7,2,YİĞİTBATUHAN,KG K,7,m,KAIZBERT (RU)- YİĞİT KIZ / EMİROĞLU,kaizbert (ru),yi̇ği̇t kiz,EMİROĞLU,53,serkan yildiz,MURAT CÖMERT,sabi̇t eren,8.5,4,99,105.84
2024-01-16,Antalya,7,3,TAÇSIZ KRAL,KG DB,9,m,KAIZBERT (RU)- SEÇİLAY / ALTAHA,kaizbert (ru),seçi̇lay,ALTAHA,55,mehmet kaya,FERİDUN KILIÇASLAN,i̇brahi̇m hali̇l baydan,4.75,1,101,107.28
2024-01-16,Antalya,7,4,ALDA GÖR,KG DB SK,5,m,BAYHAN- SOYLUGELİN / BENİM OĞLUM,bayhan,soylugeli̇n,BENİM OĞLUM,55,velat demi̇r,SÜPHİ KORKMAZ,kenan korkmaz,22.4,2,94,107.95
2024-01-16,Antalya,7,5,MISTER WIN,KG DB SK,5,m,KAIZBERT (RU)- TUMBULHABER / HABERBATUR,kaizbert (ru),tumbulhaber,HABERBATUR,55,tolga yildiz,MAHMUT BİLGİÇ,ozan bulut,9.8,6,94,108.26
2024-01-16,Antalya,7,5,ÜLGENBEY,KG DB,7,m,KAIZBERT (RU)- KUTLU SULTAN / GOBAKBEY,kaizbert (ru),kutlu sultan,GOBAKBEY,51,tuna sebi̇ci̇,RUKEN ATAŞ,kenan korkmaz,42.0,3,78,108.26
2024-01-16,Antalya,7,7,YÜKSELABİ,none,7,m,BİLGİN- AKILDEFTERİ / SAM ABRASİV,bi̇lgi̇n,akildefteri̇,SAM ABRASİV,55,uğur temur,AREK GÖVER,hali̇l kabukci,16.85,8,88,109.23
2024-01-16,Antalya,7,8,MİRANALP,KG K DB,6,m,TAMERİNOĞLU- BİLANA / YALAZ,tameri̇noğlu,bi̇lana,YALAZ,55,gökhan yildiz,DENİZ AY,turgay doğan,57.1,7,77,113.02
2024-01-16,Antalya,8,1,BAYRAMDERE,KG SK,4,m,KURTEL- MUDANYA / AYABAKAN,kurtel,mudanya,AYABAKAN,58,mehmet kaya,RUŞEN YÜCEER,hüseyi̇n kaya,1.3,4,39,81.07
2024-01-16,Antalya,8,2,YÜREKLİ BÜTÜN,KG SK,4,f,YÜREKKAYA- BÜTÜNKAN / KARAMBOL.1,yürekkaya,bütünkan,KARAMBOL.1,56,sercan tirpan,ALPARSLAN ATLI,turgay doğan,27.45,7,0,81.68
2024-01-16,Antalya,8,3,THOR KHAN,KG SK,4,m,THOR- TUĞCU / YAVUZCA,thor,tuğcu,YAVUZCA,54,eren dursun ökten,MURAT KARABULUT,sali̇h baydan,53.45,10,20,81.91
2024-01-16,Antalya,8,4,KINGKAYA,KG SK,4,m,KAFKASLIEFSANESİ- ZILGIT / SANCAKBEYİ,kafkasliefsanesi̇,zilgit,SANCAKBEYİ,56,cemal paso,AHMET KAYA,hamza kaya,38.9,8,16,82.4
2024-01-16,Antalya,8,5,KUKİTAY,KG DB SK,4,f,BABA MEVLÜT- YOLBU / BAMKA.3,baba mevlüt,yolbu,BAMKA.3,58,ni̇hat baydan,KEMAL YAKUP ALTIN,sali̇h baydan,6.2,5,40,82.54
2024-01-16,Antalya,8,6,SOYLUBAŞ,KG K,4,f,KAYAYÜREKLİ- MANİTA / BERKSOY,kayayürekli̇,mani̇ta,BERKSOY,53,sadik altay,MUSTAFA DEMİR,yusuf çankaya,6.5,2,30,82.62
2024-01-16,Antalya,8,7,CANIM HEDİYE,KG K DB GKR,4,f,ÖZHABER- ÇITIR / ÜNSAL.2,özhaber,çitir,ÜNSAL.2,56,uğur temur,SALİHA ULUIRMAKLI,mehmet akkuş,29.05,6,24,82.79
2024-01-16,Antalya,8,8,KADERFIRTINASI,KG SK,4,f,CANKARDEŞLER- ASİLKAYA / DEVZADE,cankardeşler,asi̇lkaya,DEVZADE,56,erkan tunç,İBRAHİM KAYA,hamza kaya,65.55,1,14,85.32
